,Population,% < 18,% 65 and over,% African American,% American Indian/Alaskan Native,% Asian,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,% Fair/Poor,% Smokers,% Obese,% Excessive Drinking,% Physically Inactive,Chlamydia Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Diabetic,Drug Overdose Mortality Rate,% Insufficient Sleep,% Uninsured,PCP Rate,MHP Rate,% Unemployed,% Children in Poverty,Income Ratio,Association Rate,Violent Crime Rate,% Severe Housing Problems,% Limited Access,Household Income,% Free or Reduced Lunch,Food Environment Index,% With Access,% Food Insecure
57,89512,22.539994638,16.850254714,9.5339172401,0.3798373402,0.8970864242,2.4410134954,85.386316918,0.4407254462,50.451336134,72.796765279,21.423025856,21.466882679,15.030164372,30.0,222.2,14.106313358,16.846631596,14.3,166.9,28.52842144,37.446660475,11.507259927,16.91284,24.57771,2.6917003849,14.9,4.123162857,8.5691735258,299.39947706,11.328305372,1.5678584072,65403.0,46.551724138,7.9,42.332491955,14.1
58,217702,23.196847066,15.950243911,13.140439684,0.3968727894,2.2618074248,5.8038052016,77.211509311,1.5567861248,51.675685111,22.944870185,14.839976344,14.973846029,17.730202389,23.8,206.0,11.038722369,13.751758935,10.5,166.3,15.91928459,32.632738305,8.1370992636,82.05575,83.60052,2.1778693968,7.7,3.967636529,10.894407692,263.62287755,9.9908937167,4.3024797992,77801.0,31.448421173,8.3,83.698387882,10.6
59,12427,18.990906896,18.709262091,71.006679005,0.160939889,1.9151846785,1.1990021727,24.929588799,0.5462671743,54.26088356,100.0,28.833279505,23.105770906,11.39605867,33.0,1111.4,17.257652637,18.207201973,18.1,338.1,12.60430763058259,44.342878531,13.376199009,55.1572,16.09399,4.5117428925,45.3,7.3682135616,9.4555196596,435.48017419,21.18226601,10.372885631,29209.0,83.535844471,5.4,36.322022815,23.0
60,79978,20.886993923,18.46632824,32.737752882,0.4351196579,0.6951911776,2.3919077746,62.267123459,0.6818092248,51.888019205,55.815338251,26.864060294,24.004944465,13.450219908,36.7,529.6,16.6180887,18.098506403,17.0,258.7,14.174285345,41.716293445,12.028776978,32.57003,20.0055,3.3912046744,25.1,5.2010923827,13.153279551,468.57277443,12.037914692,5.8546645943,47719.0,68.263991004,6.8,48.021047259,17.7
61,40367,20.395372458,22.263234821,26.645527287,0.4459087869,0.584635965,2.52929373,68.702157703,0.3865844739,51.53962395,74.226259131,24.562189127,23.919706637,13.641362972,26.8,437.6,15.395485258,17.702953365,14.3,217.5,14.809329878,40.043371527,11.844623039,49.38637,29.72725,2.980913575,25.9,5.4150796035,14.075116675,638.9143409,17.012828345,4.3249543956,47100.0,57.829091522,7.0,68.805267205,17.5
62,209355,21.002603234,13.751283705,32.174536075,0.3706622722,1.6192591531,3.968379069,60.798643453,0.9476508827,51.861670369,25.508075785,21.485082577,19.97069718,14.617868464,27.5,890.7,13.576013376,15.588045229,12.2,279.1,14.055779081,41.810433153,10.145637866,71.80091,146.16322,2.7075949849,19.7,5.1612701166,10.674402018,401.7177234,16.418432277,6.4940425646,52307.0,52.087393579,7.3,75.660652639,14.8
63,63521,22.249334866,19.5352718,6.0578391398,0.5777616851,0.5730388375,2.6463689174,88.847782623,0.6313655773,51.225578942,74.087999642,24.10259307,24.718895535,14.282998818,31.9,262.3,15.934490048,18.938954727,15.0,138.1,19.342359768,40.684182431,12.975894583,40.80928,48.80276,3.2745492563,23.7,5.0128070078,14.283247791,449.85017832,12.050109366,5.2100697439,45991.0,54.110991905,6.8,43.984900706,18.0
64,16326,22.075217445,19.717015803,23.134876883,7.9872595859,1.1454122259,1.6170525542,64.963861325,0.7623888183,50.992282249,100.0,26.178284038,24.315492624,13.656399106,33.5,592.8,16.636818792,18.579878505,12.5,100.5,12.60430763058259,39.648948228,13.816491389,12.2115,30.626,4.6029411765,28.2,5.6592125984,14.653803883,243.10453495,9.4166666667,3.5835658857,48864.0,61.029688087,6.7,18.286786872,19.3
65,10373,23.320158103,20.293068543,70.509977827,0.22172949,0.2024486648,1.4364214788,26.858189531,0.6493506494,52.549889135,100.0,32.144953111,25.812926031,10.729328516,34.6,849.0,18.562886142,19.580464887,18.7,326.5,12.60430763058259,44.055712982,11.279904306,28.22998,9.64041,7.1193866375,48.9,5.4141405368,6.5869953891,644.66684699,9.2447916667,30.464746029,30998.0,94.349206349,3.2,5.7412167952,24.7
66,23629,20.165897837,21.867197088,0.9056667654,0.8591138008,0.3597274536,3.305260485,93.300605189,0.6453335707,50.793516442,84.892174481,24.330198526,24.987345173,15.560535423,35.6,206.6,16.125071339,18.623674291,21.8,49.3,12.60430763058259,38.800069698,14.74554154,42.26543,12.69626,3.346280251,22.5,4.770166145,10.56635672,107.48016191,9.9046610169,2.6550128463,40827.0,55.307961943,7.2,76.372324784,17.1
67,3337,7.5816601738,10.518429727,9.0500449506,20.197782439,43.362301468,14.773748876,9.0500449506,11.385836386,32.484267306,100.0,20.867584649,20.969182587,14.917008901,26.6,237.4,13.432145655,11.479084158,14.5,151.164608529599,12.60430763058259,38.920384291,25.610519724,51.70606980585615,89.90111,2.8006589786,13.4,4.329592065,11.566425173626,236.5959084857466,12.962962963,34.937509649,66923.0,3.9647577093,5.4,100.0,11.6
68,5634,11.377351793,7.4369897054,6.5140220092,12.069577565,40.113596024,13.968761093,23.642172524,7.4060628063,34.043308484,100.0,17.536689226,19.186948596,16.593555714,26.9,156.2,11.899175369,10.879739393,7.5,151.164608529599,12.60430763058259,35.927975641,17.632192846,34.94671,141.99503,3.5773710483,5.4,3.0163273657,11.566425173626,294.61756374,17.62295082,8.5740477886,84726.0,19.591836735,7.8,100.0,11.3
69,288000,24.027083333,11.721180556,5.3329861111,9.0899305556,9.9829861111,9.3722222222,57.105555556,2.2560532288,49.143055556,4.1171794151,14.443443814,16.973747989,17.874553613,16.9,905.7,10.940236083,11.971112906,8.4,151.164608529599,19.567590577,34.371211563,12.090202618,114.56483,487.15278,5.0514123948,11.0,3.8628810579,11.387880825,1006.6571953,16.522026224,5.1138388211,82512.0,36.587221095,8.1,100.0,11.5
70,18386,35.559664962,7.8755574894,0.9463722397,83.862721636,0.995322528,2.7357772218,9.5888175786,2.3989201792,48.411835092,73.937577147,32.261815607,35.008003873,16.594949319,27.7,3264.0,23.124048289,20.4845164,6.5,151.164608529599,12.60430763058259,38.499293297,17.946239807,104.30391,2322.41923,12.882562278,31.6,5.6973560662,4.3917435222,236.5959084857466,59.226519337,41.987598721,48262.0,92.273819055,2.9,100.0,21.1
71,836,17.822966507,16.267942584,0.5980861244,35.04784689,1.7942583732,7.4162679426,39.593301435,1.692753756036887,47.607655502,100.0,17.040178885,21.788640085,20.53837714,27.7,390.6822724379376,13.053647898,13.990157153,17.6,151.164608529599,12.60430763058259,34.10850934,16.21253406,51.70606980585615,156.7570347963081,6.1224489796,11.0,3.9197231834,11.566425173626,236.5959084857466,11.111111111,17.663233061,87950.0,100.0,6.8,100.0,12.2
72,2097,19.027181688,11.349546972,1.9551740582,5.054840248,5.388650453,3.8149737721,79.494515975,0.3666361137,44.062947067,100.0,14.454477628,18.568005749,19.885300691,21.0,337.5,11.547159508,12.423631887,7.9,151.164608529599,12.60430763058259,31.714131885,12.110726644,51.70606980585615,156.7570347963081,8.4778420039,8.6,3.1072225038,11.566425173626,236.5959084857466,23.529411765,22.933714962,78434.0,1.2244897959,5.8,100.0,14.9
73,4916,31.427990236,10.048820179,0.8136696501,73.04719284,0.9153783564,3.7021969081,14.666395443,2.0035618878,49.288039056,100.0,26.020902416,30.182684128,19.143546092,25.5,2108.7,18.839891109,17.856038928,8.3,151.164608529599,12.60430763058259,37.709809499,18.740297183,260.0,793.32791,8.1011351909,27.1,4.4773775799,11.566425173626,236.5959084857466,38.434163701,32.197569737,57436.0,100.0,4.8,100.0,16.1
74,96849,23.752439364,11.180290968,4.7888981817,8.1735485137,3.3898130079,8.1962642877,69.245939555,0.5117023142,46.210079608,30.870763776,14.035618435,17.411357027,18.649154646,18.2,920.7,11.197116275,12.329387153,7.1,151.164608529599,14.888858058,32.775685897,12.328686061,81.84216,632.94407,5.383857386,7.9,3.7242217642,9.2956522618,236.5959084857466,23.286165682,7.276819878,74076.0,22.117491211,7.9,100.0,11.5
75,2530,18.023715415,21.660079051,0.5533596838,10.830039526,0.8695652174,3.5968379447,77.075098814,0.3000428633,50.158102767,100.0,13.389461663,17.921330819,21.879703965,19.4,390.6822724379376,11.045528049,12.44527262,7.2,151.164608529599,12.60430763058259,31.326494348,13.930605904,282.9426,237.15415,8.9108910891,14.4,5.2004695838,11.566425173626,155.82391897,16.589861751,7.4409816943,62548.0,56.923076923,7.5,100.0,13.3
76,2148,17.830540037,24.022346369,2.1880819367,38.081936685,0.9776536313,5.9590316574,46.648044693,1.692753756036887,46.787709497,58.4514818719429,18.987739428,23.649087967,21.093079106,16.6,390.6822724379376,14.229453606,14.795745558,15.1,151.164608529599,12.60430763058259,35.20289845,21.261261261,51.70606980585615,279.32961,11.379310345,23.3,3.9638148148,11.566425173626,236.5959084857466,17.5,38.767963566,53141.0,49.473684211,4.3,62.69409557390144,15.5
77,31974,21.107775067,13.951960968,1.2447613686,12.056671045,6.911865891,6.9931819603,64.055169825,1.0477069056,49.136798649,21.544364508,12.355227681,15.923824746,21.213120046,17.7,476.7,10.186413104,11.692045086,6.0,151.164608529599,25.992659673,33.722943142,10.882753042,121.44614,772.50266,4.4473204306,8.0,3.5065786426,14.947217638,714.15574964,12.097759674,5.9062833294,85419.0,27.818756586,8.2,100.0,10.4
78,58708,22.451795326,18.353546365,0.6983716018,8.0023165497,1.858349799,4.268583498,80.023165497,0.5066336201,47.838454725,79.337545126,15.709269206,21.437388333,19.943766489,21.2,233.7,13.067800061,13.925131462,9.7,151.164608529599,21.039702487,34.392124726,15.462280925,75.17126999999999,246.98508,6.7963762853,12.5,4.768418283,15.205097979,236.5959084857466,18.847566575,5.8353607423,68625.0,37.516945323,7.6,100.0,13.9
79,13901,21.70347457,16.480828717,0.9495719732,13.862312064,8.1504927703,5.5751384792,63.8587152,1.1228178113,48.866987986,23.187653039,16.281547325,20.316087347,18.833994838,20.0,534.1,12.459335161,13.142640185,10.8,151.164608529599,12.60430763058259,32.101094559,15.695067265,107.77411,381.26753,6.2173155142,12.0,4.4693995753,13.651386693,358.29234226,17.552182163,1.6138728744,75706.0,41.443388073,8.1,100.0,13.1
80,12998,24.934605324,11.355593168,1.0924757655,13.078935221,21.941837206,8.639790737,49.107555008,6.9903691814,46.930296969,31.319894055,14.942308555,18.817640588,18.984721411,24.7,416.4,11.094104535,11.655617078,6.7,151.164608529599,12.60430763058259,33.980002772,19.799456152,112.40165,384.67457,5.5818673884,8.7,3.2975569115,14.237542151,236.5959084857466,23.898678414,4.6062556464,79669.0,52.052475667,8.0,100.0,12.3
81,8314,41.375992302,6.0861197979,0.3848929516,92.41039211,0.4330045706,2.99494828,3.3798412317,0.9618065236,47.341833053,58.4514818719429,41.919192791,44.571936346,15.283145705,26.7,390.6822724379376,29.191978775,24.523701944,4.6,151.164608529599,12.60430763058259,42.492464306,17.785493827,51.70606980585615,120.27905,19.313944817,35.5,4.3254904357,3.6131518728,236.5959084857466,69.142857143,41.839706701,35369.0,100.0,1.6,62.69409557390144,28.0
82,1592,28.64321608,11.494974874,1.256281407,61.683417085,3.0778894472,3.4547738693,22.298994975,0.3062787136,48.932160804,100.0,25.131158717,29.046011595,18.118175473,26.7,617.3,18.281845389,17.462172092,11.8,151.164608529599,12.60430763058259,37.581539007,20.728291317,51.70606980585615,125.62814,9.8870056497,25.3,4.4841918645,11.566425173626,236.5959084857466,29.268292683,43.516344351,51693.0,82.633053221,3.5,100.0,17.3
83,108317,26.390132666,12.698837671,1.2029505987,6.9472012703,1.7282605685,5.1820120572,78.62108441,0.7991660876,48.107868571,50.293836732,15.911606775,20.168045397,19.052251104,20.2,364.2,12.125222737,13.389698251,8.9,151.164608529599,16.746315035,33.439040046,15.142193349,49.25192999999999,196.64503,6.9081682693,12.8,4.4599510656,7.8059659883,236.5959084857466,19.892209701,7.6239409239,75856.0,41.756957723,7.7,100.0,12.6
84,10004,34.586165534,8.0267892843,0.7896841263,75.279888045,1.4694122351,2.8788484606,14.864054378,1.8331296523,47.351059576,66.05562579,28.030814651,33.851020775,17.645421315,19.7,3003.7,19.93929719,18.748894088,6.5,151.164608529599,12.60430763058259,37.888358807,18.373195195,99.92005999999999,909.63615,10.901883053,26.1,4.5917255537,2.9976019185,236.5959084857466,52.331606218,38.093344951,58464.0,74.12,3.7,100.0,19.1
85,9832,26.759560618,7.4857607811,1.525630594,53.152969894,5.4820992677,4.3327908869,30.949959317,1.3001444605,37.642392189,59.331919406,19.501532766,25.296551656,21.054721521,33.0,960.9,14.358044645,14.204047693,5.5,151.164608529599,12.60430763058259,34.407166175,15.329826868,20.25932,101.70871,6.4275466284,15.3,4.5625019615,4.0518638574,809.23663729,44.362745098,13.197183464,84784.0,41.366742597,7.1,100.0,13.1
86,7621,36.202598084,7.3087521323,1.2990421205,79.622096838,0.9972444561,3.6871801601,10.654769715,0.6379585327,46.214407558,57.463777748,29.643362664,34.173086258,17.439355431,24.2,3045.3,21.284281192,19.297896918,14.6,151.164608529599,12.60430763058259,40.34023748,17.755014938,78.21666,1023.48773,14.008179959,29.8,5.5902455489,6.5180550124,236.5959084857466,50.810810811,34.05510868,61660.0,96.166746526,3.6,100.0,21.2
87,3266,20.23882425,20.514390692,1.6227801592,11.328842621,3.704837722,5.7562767912,70.943049602,0.7545931759,48.071034905,58.4514818719429,14.982585654,19.943702209,21.848153354,23.3,390.6822724379376,11.763863081,12.943193424,9.2,151.164608529599,12.60430763058259,33.114680991,16.076923077,186.27755,428.65891,8.7175792507,8.6,4.225635004,9.3138776777,411.13219481,16.334661355,0.6621122956,71296.0,50.967741935,8.0,62.69409557390144,13.8
88,6203,22.279542157,18.13638562,0.5642431082,42.624536515,1.241334838,3.8852168306,44.945993874,0.1327360212,45.091084959,58.4514818719429,21.08106813,26.931356149,19.513239806,19.4,390.6822724379376,15.814963469,16.121255685,12.0,151.164608529599,12.60430763058259,35.565790273,20.218579235,93.42884000000001,161.21232,10.136794107,23.3,4.5231454406,12.457178449,236.5959084857466,17.926565875,14.764996087,50049.0,58.29015544,6.0,62.69409557390144,17.8
89,8493,20.640527493,16.060284941,0.8713057812,15.71882727,7.6415871895,7.4060991405,61.650771223,0.7266561705,49.028611798,20.876027474,14.237608951,17.594305256,19.274869109,18.1,218.7,11.243779261,12.462310018,6.5,151.164608529599,12.60430763058259,31.033060412,15.477178423,196.59998,2095.84364,4.1743542435,9.3,3.7123316689,17.347056783,100.63174372,15.514809591,4.1329062356,80660.0,48.123486683,8.3,100.0,11.0
90,1183,15.384615385,15.807269653,0.8453085376,5.4945054945,2.3668639053,6.6779374472,80.811496196,0.3824091778,47.590870668,58.4514818719429,12.194306007,16.658069994,22.180733349,17.5,390.6822724379376,10.117049088,11.776310959,4.7,151.164608529599,12.60430763058259,30.65426124,14.140386572,51.70606980585615,84.53085,9.2457420925,7.3,2.5794504966,11.566425173626,372.09302326,10.588235294,0.0505088909,74898.0,2.1276595745,8.2,62.69409557390144,13.0
91,6893,24.923835775,15.639054113,1.7699115044,12.041201219,2.4517626578,6.9926011896,72.421296968,3.7258292721,44.973161178,100.0,16.090054667,22.334422662,20.25629655,19.4,217.8,12.431579275,13.661826193,10.4,151.164608529599,12.60430763058259,32.165545267,20.201674927,86.73027,159.58218,8.9679715302,15.8,4.6352068667,4.3365134432,236.5959084857466,22.196261682,18.824241233,69646.0,57.54985755,6.2,100.0,14.8
92,9202,23.342751576,14.431645295,0.8150402087,14.279504456,5.0749836992,5.6292110411,68.756792002,0.2887169419,46.978917627,100.0,13.878177536,19.150133843,19.590790879,22.2,495.8,11.075689427,12.352184736,7.2,151.164608529599,12.60430763058259,31.017703366,12.994278449,120.03492,195.60965,7.53894081,10.1,3.9204212822,16.368398079,315.58504612,15.087719298,15.315398563,74574.0,42.893725992,7.1,100.0,11.9
93,2502,19.704236611,24.540367706,0.5995203837,16.666666667,3.1574740208,3.037569944,66.586730616,0.2099076406,48.001598721,58.4514818719429,17.667566358,23.142606414,19.118377063,28.1,390.6822724379376,13.451073209,14.419536789,18.7,151.164608529599,12.60430763058259,34.477206635,18.037812979,119.85617,359.71223,7.6846307385,11.0,4.4054478373,11.566425173626,236.5959084857466,13.3640553,6.5665819907,62496.0,2.9702970297,7.6,62.69409557390144,13.2
94,579,17.616580311,21.070811744,2.0725388601,41.105354059,6.0449050086,4.6632124352,31.433506045,1.0118043845,44.559585492,100.0,19.419266493,23.792736554,19.13239415,32.1,390.6822724379376,14.413926383,14.552808909,9.8,151.164608529599,12.60430763058259,36.058277996,18.442622951,51.70606980585615,172.71157,7.7235772358,26.7,3.2194228668,11.566425173626,236.5959084857466,13.725490196,25.35433057,61587.0,6.8965517241,6.2,100.0,11.9
95,5230,27.896749522,15.717017208,0.8030592734,68.738049713,0.5544933078,3.1357552581,22.160611855,0.1004621258,47.227533461,100.0,27.538434562,32.509575338,18.661788443,25.1,1230.2,19.569003102,18.442125127,9.6,151.164608529599,12.60430763058259,39.078356997,21.908362989,18.77229,114.72275,14.035801465,30.8,5.9912081679,11.566425173626,236.5959084857466,52.295918367,49.745868785,42063.0,43.916666667,2.1,100.0,22.0
96,71887,27.021575528,15.766411173,0.4952216673,74.999652232,0.4799198742,6.5881174621,17.993517604,5.3899667156,50.641979774,74.061075533,31.193897187,25.031102564,15.223630672,25.9,905.0,21.867076729,20.425601985,16.3,210.3,12.540000279,39.614527279,21.188435031,38.98744,100.15719,9.855030019,44.7,7.7242960751,3.2025397533,108.96799672,30.82437276,47.39151395,35386.0,71.751196172,2.2,19.294443357,22.6
97,125922,21.420403107,23.123838567,3.84920824,1.7598195708,2.2585410016,35.726878544,54.770413431,4.1315964982,49.367862645,36.30106741,19.976802937,17.345218142,20.154126714,24.4,373.5,13.943941614,13.521013106,10.3,185.7,20.930035396,34.516592844,11.184068426,54.42928,122.29793,5.72992845,26.2,4.6115493092,8.2038337146,333.03112998,14.473148902,14.470191804,48650.0,59.995783482,6.7,59.666072815,14.4
98,143476,20.038194541,13.007053444,1.2928991608,27.449887089,2.0533050824,14.317377122,54.09127659,2.0507519923,50.708829351,31.46606557,17.852758419,17.122762809,19.838618568,16.5,753.7,13.842315969,14.492483865,7.7,132.3,20.13551671,32.562213887,13.081888035,81.90180000000001,211.88213,5.5491762034,15.4,4.9611689174,9.2402032845,357.25313629,25.351964698,13.831680319,58301.0,50.173299101,6.8,82.8761875,14.3
99,54018,19.723055278,29.377244622,0.5942463623,18.156910659,0.9052538043,18.912214447,61.633159317,1.2823299283,50.40727165,41.061999739,22.007964488,22.857611286,20.179149355,26.5,413.1,15.960305272,16.380655306,13.7,110.9,33.455590801,39.71523444,14.512917187,38.96899,70.34692,5.4989159016,32.2,4.6547266781,9.0927647572,574.25517398,16.214964095,15.826684138,45980.0,60.170964938,5.9,91.506987331,17.7
100,38837,26.654993949,14.007261117,1.5191698638,13.538635837,0.7415608827,33.161675722,50.990035276,2.1657063382,46.419651363,46.437399248,22.228652774,20.046473796,18.58286822,22.9,437.7,14.929269667,14.798964081,12.0,81.5,23.606557377,36.166662059,12.137572486,52.53204,41.19783,4.8400755651,25.2,4.9982170836,4.990544232,108.85999395,16.264236902,19.00577286,50685.0,48.387589791,6.2,55.599140247,14.6
101,9498,27.047799537,13.655506422,1.7056222363,4.1166561381,0.8317540535,47.652137292,45.483259634,2.2227288271,48.241735102,46.568685552,20.09982219,16.882983391,18.992797963,18.9,507.7,13.279258092,13.331175356,11.5,105.5,12.60430763058259,35.218952983,7.3069403715,52.72593,10.52853,3.9380530973,11.1,3.2318576416,5.2725930613,40.783034258,9.8068350669,30.546449341,68066.0,44.06512605,5.8,46.1419936,11.8
102,21108,16.609816183,39.757437938,0.8764449498,18.073716127,0.9048701914,28.33996589,56.50938033,3.3533356866,48.739814288,56.327785641,26.307984712,21.534878572,18.038135237,38.1,344.6,17.447017914,16.306778271,17.8,124.2,23.882688235,39.054591313,21.148279189,28.43871,75.80064,5.8388686522,32.6,5.1398809524,5.2137643379,264.0,15.113636364,18.95471346,39407.0,73.133116883,5.7,39.059983406,17.5
103,4485414,23.463564344,15.524341789,5.5936642638,2.8315334995,4.6308099988,31.409698191,54.534297169,4.858231524,50.567996622,2.3637996949,17.826063043,15.409319981,18.862318748,19.8,614.4,13.087396428,13.043445177,8.7,310.3,24.774163917,34.96924107,12.604480806,69.05739,142.68471,4.0184756306,17.5,4.4062055322,5.2892611449,408.91278239,17.75755521,4.3994726153,68634.0,51.039256664,8.0,91.602615272,12.1
104,212181,16.664545836,31.063101786,1.1084875649,3.031374157,1.2300818641,16.928471447,76.743440742,1.5403905613,49.407816911,22.963643811,22.516825026,24.627452635,21.161612672,32.2,258.7,15.465582393,15.209602348,14.0,136.7,22.577993452,39.250596367,12.841611385,52.97065,71.63695,5.6690814653,28.2,4.1346581569,5.4402290623,221.32486208,16.674612634,20.01212971,49712.0,60.050446255,5.7,58.570529408,16.8
105,110924,26.252208719,18.777721683,0.7933359778,45.660091594,0.6238505644,11.487144351,41.641123652,3.1071498917,49.993689373,54.138242329,26.781952379,23.457600454,16.060140136,26.9,703.0,18.882805707,17.605314056,15.1,152.4,16.650268675,36.778262487,14.379567851,60.66368,90.15182,7.3354645062,35.0,5.6907797611,6.7907103083,280.6343814,23.751824818,25.005407877,40676.0,64.000467754,4.6,56.347662612,20.2
106,1047279,20.558704987,20.295833298,3.4178093899,4.373237695,3.3491552872,37.759374532,51.202783594,4.1496281281,50.768037934,7.5234911447,18.423193461,16.978858685,20.459242224,19.4,653.9,13.18621131,13.630837266,8.7,291.8,26.084542866,34.857165193,12.346601006,85.65327,191.92593,4.4265533041,19.0,4.7386729943,6.2555758835,470.11635898,18.889418613,7.6811171817,56150.0,53.747873777,7.5,87.846322875,13.6
107,462789,22.118935411,20.866096644,4.6770774586,6.6185669927,1.912534654,30.743168053,56.092301243,3.1792070493,47.933075332,21.904622508,22.140880188,18.857588423,19.197265466,28.2,415.6,15.101860158,14.269503665,13.4,250.3,15.968194937,39.827544375,12.196951594,16.32606,73.03544000000001,4.8917217837,17.0,4.0292241679,3.4217624089,220.88403588,15.106916826,7.2032499213,62067.0,59.532384837,7.7,66.048646779,12.7
